id,keywords.id,keywords.score
2545,16,4.83979
2545,683,5.0234
2545,855,4.26802
2545,1340,31.5642
2545,2338,8.38775
2545,2598,8.22374
2545,3925,10.6718
2545,4108,21.9242
2545,8939,5.0446
2545,9209,32.5349
2545,17496,5.27802
2545,25304,9.74465
2545,27459,3.79037
2545,30167,4.43418
2545,46861,13.17
2545,47489,6.36788
2545,56609,3.89876
2546,923,163.648
2546,1102,104.367
2546,1643,136.166
2546,2668,94.0903
2546,3491,69.5808
2546,3525,425.695
2546,3925,206.889
2546,3990,90.0684
2546,7265,128.053
2546,8257,96.0316
2546,16630,109.875
2546,18497,146.114
2546,43404,80.4919
2546,43775,100.414
2546,62019,324.168
2546,74478,80.3517
2546,80126,113.373
2547,18,1024.05
2547,58,283.369
2547,652,95.608
2547,3115,173.816
2547,3992,128.977
2547,6735,174.607
2547,12617,213.99
2547,13164,142.466
2547,13439,112.871
2547,13830,266.171
2547,30688,167.074
2547,33624,259.993
2547,35542,149.245
2547,40046,295.539
2547,42952,136.362
2547,44639,155.377
2547,74018,138.724
2548,594,115.181
2548,2091,171.449
2548,3244,1196.38
2548,5885,88.884
2548,8462,95.0089
2548,9479,98.6609
2548,10743,279.951
2548,12312,118.213
2548,13364,177.591
2548,13408,357.953
2548,21214,221.721
2548,36124,85.0355
2548,38815,430.656
2548,39808,179.938
2548,43216,169.009
2548,47812,369.272
2548,62036,92.2432
2549,1298,16.4163
2549,2028,16.7147
2549,2960,16.2896
2549,4882,16.2558
2549,9740,16.2741
2549,16314,15.8542
2549,22411,15.6172
2549,25375,17.061
2549,26321,38.4523
2549,29284,15.6186
2549,44556,19.1734
2549,47010,15.6259
2549,50694,21.2367
2549,60166,20.5498
2549,63377,37.9225
2549,64203,16.1969
2549,72930,26.8093
2550,32,39.9075
2550,395,28.2037
2550,468,56.7562
2550,477,22.6018
2550,897,48.7162
2550,1112,24.4137
2550,1430,132.134
2550,1467,29.2052
2550,2741,35.106
2550,3832,35.173
2550,8264,22.4643
2550,11734,23.2156
2550,13164,89.0182
2550,30688,37.4735
2550,34901,34.9165
2550,41302,284.193
2550,59381,27.1722
2551,1102,177.619
2551,2180,44.3125
2551,7528,33.1293
2551,7924,22.9182
2551,8009,84.3362
2551,12844,60.9778
2551,13166,46.6887
2551,13920,45.5048
2551,14774,148.791
2551,15199,49.1063
2551,15947,36.8288
2551,17865,80.9691
2551,19383,32.2969
2551,28535,24.9246
2551,49983,28.2068
2551,61082,52.0157
2551,64901,77.2147
2552,923,41.9931
2552,1102,16.8095
2552,1316,54.6697
2552,2668,33.0756
2552,2696,18.0389
2552,3525,16.9935
2552,3925,107.23
2552,5472,18.3399
2552,8257,20.2057
2552,11659,20.8142
2552,15397,73.0971
2552,16184,47.6395
2552,17115,16.763
2552,33858,21.8415
2552,35556,48.6772
2552,49154,31.8217
2552,77039,28.8413
2553,1263,676.809
2553,1560,379.89
2553,3395,268.779
2553,11013,846.412
2553,13409,218.541
2553,17599,620.878
2553,20075,370.254
2553,25049,547.991
2553,32613,437.994
2553,38720,285.989
2553,50144,375.959
2553,53536,321.433
2553,60565,234.471
2553,63377,246.87
2553,65123,361.365
2553,72677,257.49
2553,75152,565.827
2554,21,30.7659
2554,87,17.0578
2554,130,29.1336
2554,201,26.4019
2554,466,8.2694
2554,793,148.771
2554,2468,8.28967
2554,3240,11.1779
2554,5365,16.279
2554,5727,10.8548
2554,9731,8.39178
2554,10588,14.9815
2554,37367,9.76197
2554,37488,9.96959
2554,42452,13.2224
2554,70156,7.05096
2554,81118,14.9781
2555,326,15.5312
2555,946,13.9466
2555,1302,20.8858
2555,2171,26.5637
2555,2316,32.7677
2555,3405,23.0004
2555,4627,33.1736
2555,9820,20.9152
2555,15007,12.3223
2555,20338,16.9813
2555,21978,13.789
2555,25020,24.291
2555,25456,88.0223
2555,28478,13.706
2555,33283,29.3104
2555,42860,13.8314
2555,78512,19.812
2556,1263,133.309
2556,3244,163.577
2556,4263,145.179
2556,5472,216.983
2556,12836,147.64
2556,13941,189.601
2556,14021,251.806
2556,18331,152.319
2556,19864,145.264
2556,22168,953.775
2556,29898,316.372
2556,33999,125.783
2556,46279,190.677
2556,49649,212.696
2556,60166,216.941
2556,65428,622.874
2556,67416,164.165
2557,14,18.9415
2557,201,27.8722
2557,594,17.2862
2557,3244,64.8079
2557,4730,34.957
2557,5365,19.8695
2557,10743,13.1718
2557,13364,41.0537
2557,13408,68.4066
2557,17071,67.0834
2557,18772,12.1693
2557,21214,14.2403
2557,21593,15.1856
2557,28285,20.8853
2557,36154,27.7027
2557,47812,22.2733
2557,60121,36.9595
2558,137,155.97
2558,477,751.08
2558,693,200.91
2558,2196,174.533
2558,2515,208.989
2558,3591,267.615
2558,3832,206.69
2558,7860,191.239
2558,8661,414.281
2558,9299,177.363
2558,12318,157.312
2558,16230,217.382
2558,21360,259.812
2558,26261,649.821
2558,26828,386.483
2558,39763,203.665
2558,47341,848.961
2559,3244,748.386
2559,12312,145.801
2559,12498,383.26
2559,14324,310.082
2559,15524,501.262
2559,17071,193.973
2559,17573,148.266
2559,20610,654.498
2559,21214,237.352
2559,32613,130.638
2559,34983,154.815
2559,38815,832.898
2559,44301,448.077
2559,47812,126.336
2559,50398,139.781
2559,62036,150.562
2559,65123,153.292
2560,887,74.7121
2560,1067,144.056
2560,4036,122.766
2560,5990,66.3376
2560,6461,111.647
2560,11024,87.1168
2560,12367,168.814
2560,12578,67.4675
2560,17318,943.468
2560,21638,236.435
2560,22297,112.588
2560,24349,293.027
2560,24952,108.915
2560,36153,61.2607
2560,39872,196.142
2560,49709,52.4564
2560,55281,83.3263
2561,32,43.0966
2561,897,223.633
2561,2019,82.9737
2561,3115,57.2618
2561,4735,176.063
2561,5204,140.866
2561,5964,51.1299
2561,6735,205.108
2561,7849,46.7731
2561,13164,209.408
2561,16408,78.6774
2561,26504,41.6114
2561,29324,37.3916
2561,32063,58.4728
2561,59375,52.776
2561,61267,189.428
2561,62128,95.0174
2562,1309,52.7612
2562,2080,41.6757
2562,3322,35.9107
2562,3644,34.3086
2562,4396,42.738
2562,9943,109.467
2562,12749,39.6914
2562,13290,99.2329
2562,16318,49.4925
2562,21691,54.1286
2562,22217,34.64
2562,22366,115.846
2562,28315,63.9505
2562,30881,102.225
2562,32613,167.775
2562,52641,99.7384
2562,60066,79.408
2563,132,128.368
2563,863,39.0589
2563,1403,48.1959
2563,3180,52.7658
2563,5985,95.5624
2563,6607,71.6034
2563,11648,40.8491
2563,18577,52.689
2563,19330,36.0063
2563,20857,29.3736
2563,24430,54.9677
2563,26828,44.4575
2563,32063,99.543
2563,51369,56.9777
2563,55564,139.848
2563,56851,35.3663
2563,78120,52.7393
2564,246,3.96599
2564,475,2.82174
2564,652,5.04163
2564,1786,2.51562
2564,2298,3.97095
2564,2893,8.19652
2564,4595,12.3445
2564,5420,9.65153
2564,6952,5.65068
2564,8670,4.34264
2564,10136,9.90859
2564,12444,11.5844
2564,28080,2.63054
2564,35084,2.07701
2564,59889,2.16053
2564,67522,2.11807
2564,74849,2.30317
2565,1386,26.7974
2565,2745,25.9996
2565,4170,26.0671
2565,6750,27.6527
2565,6929,41.7053
2565,11385,32.5025
2565,12672,38.0153
2565,13921,26.0413
2565,21075,70.3221
2565,24737,41.0315
2565,26286,211.439
2565,33999,35.5956
2565,46914,34.2377
2565,52912,24.9292
2565,53657,33.9162
2565,55637,24.9739
2565,59428,24.8687
2566,3594,0.746494
2566,4019,0.742972
2566,5271,0.741364
2566,5437,0.747255
2566,8179,0.741093
2566,9210,4.04335
2566,13653,0.748332
2566,21449,0.747373
2566,38682,0.741771
2567,126,33.7454
2567,950,69.6485
2567,1310,94.9689
2567,2129,327.824
2567,5678,41.3118
2567,11769,78.3332
2567,14614,308.985
2567,16318,77.2114
2567,19150,67.5012
2567,22333,39.4131
2567,22803,36.0935
2567,23963,63.1323
2567,27340,33.6674
2567,30226,67.4142
2567,53859,49.7612
2567,61585,431.009
2567,69494,199.714
2568,879,0.0440005
2568,1458,0.0435905
2568,5195,3.30456
2568,6835,0.296388
2568,7383,0.0438179
2568,11499,4.98576
2568,13951,0.760337
2568,18379,1.26291
2568,18719,0.0436444
2568,20675,0.307646
2568,21834,0.297136
2568,28315,0.0443464
2568,35070,0.043829
2568,38437,0.415962
2568,50694,0.295466
2568,71944,0.277235
2568,76793,0.489803
2569,32,7.22527
2569,65,23.3892
2569,293,7.75454
2569,643,5.17926
2569,1333,4.86648
2569,1950,4.32954
2569,1993,4.37263
2569,3498,6.69039
2569,7105,5.12319
2569,9710,5.17827
2569,13588,24.0284
2569,17134,4.75089
2569,20137,6.93733
2569,48484,4.74371
2569,48950,24.1465
2569,60824,4.55362
2569,77214,4.59856
2570,188,11.0739
2570,214,4.84618
2570,468,3.78457
2570,1200,2.73584
2570,1591,3.98112
2570,3655,3.45973
2570,7384,4.49583
2570,10429,6.25372
2570,11272,1.84139
2570,13998,20.052
2570,17751,3.65425
2570,18893,1.94314
2570,22680,2.06384
2570,25217,13.1493
2570,35981,2.33252
2570,42174,2.04157
2570,80585,4.6255
2571,113,5.70005
2571,321,2.71592
2571,985,1.46138
2571,1081,2.5188
2571,1585,1.24283
2571,3078,0.749431
2571,4524,2.09136
2571,5990,6.90121
2571,6153,2.53418
2571,7351,1.87408
2571,17318,4.95575
2571,24540,3.21077
2571,24837,27.468
2571,47279,1.07137
2571,52719,11.0178
2571,63705,2.19789
2571,67442,1.19633
2572,4534,0.590128
2572,5197,0.586377
2572,28860,3.63584
2572,33253,0.597625
2572,53000,0.590026
2573,532,13.265
2573,702,1.46562
2573,5342,3.14767
2573,6436,2.17918
2573,6878,3.78183
2573,7111,2.0084
2573,13749,13.2503
2573,15119,1.87882
2573,15500,2.84102
2573,16184,1.30414
2573,24430,1.56733
2573,30678,1.2835
2573,32347,2.64647
2573,32801,1.40811
2573,38857,5.11172
2573,51813,2.72253
2573,80788,3.71256
2574,4275,35.5825
2574,6782,14.0216
2574,8009,40.272
2574,8841,14.0149
2574,10187,57.4385
2574,12359,30.526
2574,19767,60.4674
2574,22163,96.1844
2574,27610,9.67731
2574,28535,30.4877
2574,29434,16.6956
2574,37700,10.1324
2574,56413,9.34503
2574,56596,28.4195
2574,56599,9.83089
2574,65049,20.226
2574,77162,68.2992
2576,594,0.426878
2576,2649,0.0
2576,3192,0.43253
2576,10498,0.0
2576,16875,0.423633
2576,16993,0.0
2576,21300,0.0
2576,21356,0.0
2576,22482,1.86675
2576,25741,0.423655
2576,33680,0.0
2576,48459,0.0
2576,53000,0.0
2576,75179,0.42656
2577,30,4.60956
2577,174,4.41069
2577,693,5.50619
2577,1183,13.9438
2577,1274,10.2132
2577,1735,4.72935
2577,2013,37.0999
2577,2495,6.43443
2577,2757,10.2472
2577,3081,15.8387
2577,8657,81.3115
2577,26669,13.8897
2577,38867,83.4205
2577,42582,21.6801
2577,42856,4.17552
2577,47832,10.7426
2577,53116,9.167
2578,132,220.806
2578,600,9.98772
2578,4727,13.402
2578,5406,56.5492
2578,6178,102.647
2578,9066,105.961
2578,9415,54.4155
2578,15524,54.1807
2578,19259,12.432
2578,19781,20.5894
2578,22858,53.9352
2578,24120,10.6679
2578,30432,267.797
2578,47742,53.8704
2578,64870,53.7665
2578,68992,10.0352
2578,72930,28.7364
2579,14,37.4744
2579,2091,92.1823
2579,3244,535.614
2579,5885,40.0971
2579,7437,63.7638
2579,8462,42.6226
2579,10743,56.255
2579,12498,49.8223
2579,14242,106.964
2579,15524,48.6651
2579,17071,40.4103
2579,25243,51.42
2579,25648,35.2136
2579,32613,39.1438
2579,38815,87.9017
2579,44301,38.7412
2579,62036,28.9669
2580,484,21.3183
2580,652,14.6732
2580,897,44.0181
2580,1050,21.2416
2580,1112,14.9934
2580,5385,17.9614
2580,5410,25.1054
2580,5964,44.3857
2580,6735,129.682
2580,10369,27.9359
2580,13164,146.694
2580,15228,24.1816
2580,29324,33.7218
2580,40335,30.192
2580,41302,144.13
2580,50292,27.6551
2580,75296,53.1752
2581,594,41.2766
2581,1309,42.9912
2581,5404,61.9974
2581,17175,36.8567
2581,19145,57.5552
2581,21075,35.3032
2581,21834,36.1321
2581,32193,56.8332
2581,32283,58.2792
2581,32566,45.7985
2581,32613,72.512
2581,32666,171.408
2581,33604,38.8963
2581,35134,191.702
2581,45182,55.0056
2581,47812,66.4203
2581,65123,35.9276
2582,2864,26.4455
2582,4269,138.902
2582,4951,16.295
2582,14958,13.7177
2582,19383,17.1157
2582,19505,43.2736
2582,24337,77.481
2582,24751,17.7854
2582,25095,29.9834
2582,26862,18.4089
2582,32873,19.6848
2582,42733,15.4509
2582,42885,15.5655
2582,46199,11.2267
2582,47510,13.1806
2582,49081,18.4354
2582,56332,27.2772
2583,37,387.196
2583,566,142.242
2583,638,207.514
2583,923,191.44
2583,1353,303.407
2583,3406,183.964
2583,3525,297.71
2583,3979,99.7971
2583,7234,116.147
2583,8580,150.512
2583,8587,233.305
2583,16243,164.12
2583,21529,114.286
2583,23035,163.155
2583,39462,179.761
2583,54586,153.364
2583,71603,173.386
2584,50,67.1961
2584,882,107.605
2584,3733,245.687
2584,4241,127.811
2584,5346,104.669
2584,7528,91.5391
2584,8581,64.2415
2584,14774,66.1084
2584,20995,156.958
2584,24731,70.8659
2584,31287,62.0388
2584,42480,109.037
2584,44299,338.352
2584,44671,165.408
2584,49994,90.0142
2584,54720,63.8848
2584,77703,64.2149
2585,376,39.9482
2585,1263,50.2129
2585,2192,39.6227
2585,2745,47.7227
2585,5885,34.1317
2585,12498,195.652
2585,15524,141.609
2585,17071,60.9534
2585,21214,44.3333
2585,24017,99.4882
2585,25490,114.516
2585,34983,52.0249
2585,36113,44.9702
2585,40165,62.7385
2585,44301,101.734
2585,46110,41.0607
2585,62036,53.2191
2586,2469,0.471239
2586,3244,2.48063
2586,4534,0.590128
2586,5197,0.586377
2586,5277,0.877709
2586,12312,0.454855
2586,19648,0.457196
2586,22240,0.452375
2586,28860,3.63584
2586,30138,0.451145
2586,33253,0.597625
2586,39808,5.59002
2586,53000,0.590026
2586,78659,0.764827
2587,594,12.6569
2587,2745,7.73687
2587,5277,7.68802
2587,5676,12.866
2587,7395,8.52816
2587,7437,15.0689
2587,8462,11.1252
2587,12312,10.5079
2587,12498,31.4417
2587,13408,12.7848
2587,13964,11.3668
2587,17071,15.0812
2587,25648,11.1258
2587,39808,15.6249
2587,61704,27.6651
2587,74443,9.16821
2587,75680,124.289
2588,130,39.8569
2588,207,48.4588
2588,793,517.1
2588,993,87.1312
2588,2326,91.4994
2588,3348,16.0887
2588,6255,59.1389
2588,6577,24.0736
2588,9457,16.4656
2588,11602,113.695
2588,12037,24.2536
2588,12951,25.508
2588,14083,69.046
2588,26671,14.5049
2588,42452,30.0179
2588,62582,33.9725
2588,78512,41.3923
2589,16,0.0
2589,406,0.0
2589,1189,0.0
2589,1910,0.0
2589,2443,0.0
2589,3099,0.0
2589,36594,0.0
2589,45774,0.0
2589,53766,0.0
2590,3,3.83794
2590,520,10.9338
2590,923,7.7675
2590,1102,4.49401
2590,1316,3.17019
2590,1832,3.57922
2590,1977,3.65071
2590,3085,11.6101
2590,3925,6.03258
2590,3990,4.60246
2590,6651,3.87733
2590,7265,3.53968
2590,12842,4.07383
2590,15291,3.90248
2590,20783,3.77228
2590,77403,3.11
2590,80126,10.7465
2591,188,11.5329
2591,214,5.57995
2591,897,36.8643
2591,1267,12.8573
2591,1591,3.67041
2591,2627,3.03933
2591,2747,4.01726
2591,2932,3.39414
2591,5019,5.03227
2591,5288,6.00956
2591,5365,3.09931
2591,7225,3.72575
2591,7437,3.8614
2591,13998,51.4095
2591,18712,9.11023
2591,23552,2.82104
2591,25217,13.1493
2592,1331,7.74547
2592,5385,24.1264
2592,9294,10.4854
2592,12749,9.59024
2592,13098,29.1307
2592,16318,7.85569
2592,16633,5.59631
2592,21834,4.59131
2592,26262,8.61907
2592,26532,4.30935
2592,30881,5.95415
2592,32283,6.5444
2592,32613,7.84717
2592,40415,10.4986
2592,46914,10.4536
2592,47812,8.90482
2592,70057,11.3453
2593,2091,19.9738
2593,3244,133.438
2593,5472,150.81
2593,8462,30.413
2593,9479,63.3931
2593,11389,20.4789
2593,13364,18.834
2593,14242,45.2034
2593,14715,57.1891
2593,15524,17.4213
2593,22093,47.2676
2593,24377,34.3367
2593,25063,52.9889
2593,30860,52.4644
2593,33245,20.7721
2593,47812,45.9402
2593,60374,38.042
2594,80,10.7088
2594,761,7.55345
2594,987,6.13094
2594,1594,7.45872
2594,1977,8.03195
2594,5466,6.84074
2594,6836,9.47351
2594,7257,8.76298
2594,9171,20.5638
2594,10368,5.99829
2594,12931,16.4745
2594,13992,11.9252
2594,14725,7.83621
2594,23562,5.80094
2594,39937,6.41337
2594,62248,6.43504
2594,78512,11.3213
2595,594,52.6641
2595,2091,91.0415
2595,3582,46.3053
2595,4264,86.8921
2595,7437,45.7135
2595,8477,112.76
2595,10743,121.394
2595,13408,100.146
2595,14997,51.7483
2595,15920,480.96
2595,25243,51.42
2595,40300,90.7745
2595,43825,52.4966
2595,44897,54.1021
2595,46897,136.931
2595,60121,124.646
2595,82610,64.9691
2596,1031,25.541
2596,1901,35.0286
2596,2745,70.1316
2596,2909,40.5749
2596,3244,64.5916
2596,4534,24.7712
2596,4870,22.3071
2596,5962,22.487
2596,12498,191.904
2596,14426,27.3363
2596,15524,75.5256
2596,20610,48.6526
2596,23545,23.6126
2596,25243,24.9272
2596,34983,32.4525
2596,44301,66.2112
2596,53536,28.2477
2597,34,50.4707
2597,45,15.9307
2597,95,24.1508
2597,251,20.5201
2597,556,99.9805
2597,723,52.123
2597,787,49.0701
2597,903,18.3389
2597,1726,33.0427
2597,2121,16.0391
2597,2186,119.429
2597,4907,23.0617
2597,6077,18.4997
2597,6970,419.266
2597,7757,18.2222
2597,15129,59.0038
2597,19174,42.9361
2598,192,33.0559
2598,393,29.4315
2598,693,7.40901
2598,1011,22.827
2598,2064,6.1751
2598,2145,12.0248
2598,3832,11.0741
2598,4142,6.60985
2598,4909,13.0516
2598,6178,9.74014
2598,8819,10.0383
2598,8932,7.75018
2598,12143,45.1393
2598,13164,30.347
2598,36249,15.8004
2598,43951,6.52114
2598,74031,9.94398
2599,594,46.1996
2599,2091,158.124
2599,4264,70.6938
2599,4730,34.957
2599,7437,45.2228
2599,10743,41.8697
2599,12312,37.5323
2599,13408,107.12
2599,15635,62.9946
2599,15920,310.679
2599,17071,99.8475
2599,22240,37.3355
2599,23623,25.4214
2599,28285,20.8853
2599,45665,41.2294
2599,47812,22.2733
2599,60121,44.9634
2600,365,251.491
2600,652,358.28
2600,2134,21.0007
2600,2622,69.3045
2600,3099,154.316
2600,4871,37.0422
2600,9227,15.0436
2600,9417,21.0266
2600,13622,26.1525
2600,16302,14.6846
2600,17599,40.8036
2600,17760,21.0885
2600,19610,10.6258
2600,20026,10.2795
2600,23378,132.503
2600,42954,10.2459
2600,73919,48.8416
2601,2509,46.9455
2601,3252,30.253
2601,4245,25.4971
2601,6458,25.3818
2601,9791,46.1004
2601,11013,80.8667
2601,11806,38.4925
2601,13124,38.7634
2601,19165,58.3395
2601,20399,26.673
2601,32193,30.662
2601,36767,29.6025
2601,39489,30.8952
2601,44271,27.6856
2601,63372,25.5171
2601,73459,91.136
2601,75341,177.885
2602,624,8.66805
2602,2080,12.8871
2602,4396,7.2788
2602,6929,9.40115
2602,8715,7.55722
2602,9943,54.4323
2602,10755,7.09652
2602,12151,11.8145
2602,24737,9.38922
2602,28315,7.79189
2602,30881,17.3285
2602,32613,11.6366
2602,39431,11.9264
2602,43313,8.3206
2602,46914,7.33912
2602,59645,7.1041
2602,75680,15.2798
2603,1309,20.4384
2603,1313,27.5475
2603,5404,15.5711
2603,12443,14.7434
2603,17175,23.0648
2603,17374,43.1347
2603,17952,17.0842
2603,24017,36.6288
2603,32193,24.8722
2603,32566,21.6814
2603,32613,33.438
2603,32666,18.0079
2603,35134,61.3677
2603,45182,62.081
2603,47812,22.1959
2603,56105,13.0087
2603,56261,17.6402
2604,5277,41.3805
2604,6946,20.841
2604,9417,18.0257
2604,10947,19.7014
2604,14324,110.634
2604,14473,23.5518
2604,15094,37.3495
2604,15524,45.1958
2604,17573,33.868
2604,17599,31.886
2604,20327,30.9784
2604,33999,19.7686
2604,43134,19.8423
2604,44301,119.021
2604,44661,20.4144
2604,50398,54.5377
2604,62036,22.4907
2605,14,1.37288
2605,594,1.69097
2605,954,0.111137
2605,4245,0.11117
2605,15524,0.194764
2605,15920,15.6717
2605,18158,4.67116
2605,20304,1.59243
2605,23951,15.1882
2605,26728,1.38309
2605,38815,9.79304
2605,55698,0.198921
2605,59645,0.111333
2605,61447,0.194343
2605,61704,5.96036
2605,62036,0.199771
2605,77629,0.111241
2606,4618,266.933
2606,4870,130.358
2606,4871,108.74
2606,8165,93.8415
2606,17539,217.09
2606,18719,137.11
2606,20075,305.718
2606,20610,92.8597
2606,28561,189.514
2606,32283,310.376
2606,32613,372.789
2606,34983,140.422
2606,35070,212.485
2606,43945,108.69
2606,53536,190.892
2606,54720,92.808
2606,75152,172.587
2608,1841,76.5846
2608,2379,19.3547
2608,2626,27.8749
2608,4512,17.4577
2608,5696,24.6131
2608,8009,14.5303
2608,8443,12.3872
2608,10008,14.0986
2608,17385,10.5274
2608,17581,11.2695
2608,27892,11.7505
2608,34137,20.9923
2608,36944,85.0463
2608,46199,28.2225
2608,62811,16.3548
2608,64751,36.5438
2608,80386,10.0837
2609,116,0.556162
2609,351,0.716184
2609,962,0.541636
2609,1181,2.10446
2609,2052,1.71441
2609,7227,0.232798
2609,7674,0.133296
2609,7860,0.987413
2609,7872,0.285587
2609,9309,0.793095
2609,9417,0.728069
2609,11786,0.293442
2609,14534,0.717851
2609,18048,0.131694
2609,27733,0.136224
2609,29138,0.733438
2609,50529,0.269324
2610,376,751.505
2610,5404,577.814
2610,9536,175.61
2610,9918,581.223
2610,9943,229.746
2610,11502,967.155
2610,20075,207.92
2610,20610,856.366
2610,23182,181.366
2610,24373,228.662
2610,32304,385.985
2610,33999,656.086
2610,46914,599.888
2610,47010,576.454
2610,50694,583.184
2610,53767,226.17
2610,54720,170.939
2611,64,0.286981
2611,322,0.709305
2611,1763,0.037767
2611,2134,0.0359311
2611,2993,0.152066
2611,3276,7.65172
2611,4032,0.159083
2611,8561,0.15091
2611,10213,0.283996
2611,10842,0.0357603
2611,11925,0.611514
2611,13807,0.154689
2611,14242,0.0360232
2611,15323,1.94692
2611,18356,0.15231
2611,42905,0.119475
2611,44543,0.475549
2612,1311,6.09909
2612,2238,8.8576
2612,2258,4.79986
2612,6261,5.11532
2612,7402,12.223
2612,11398,20.2071
2612,13229,10.369
2612,14198,9.28062
2612,14666,3.74454
2612,17963,3.66365
2612,19201,3.62329
2612,33254,7.46017
2612,35314,6.91097
2612,60149,18.1334
2612,61831,9.95322
2612,63705,8.63639
2612,72677,5.98728
2613,1461,6.66351
2613,1932,8.49835
2613,2266,69.6815
2613,2424,24.705
2613,4446,7.32491
2613,4605,21.2841
2613,6319,8.43734
2613,8437,17.8878
2613,14083,77.4106
2613,15386,11.7642
2613,15673,9.52208
2613,16667,19.0426
2613,52147,68.6168
2613,52433,5.71867
2613,52858,6.47827
2613,62582,7.7999
2613,67897,7.20161
2614,8444,52.3028
2614,10228,88.6871
2614,10502,72.2456
2614,11502,115.092
2614,13105,153.098
2614,13543,70.9278
2614,13664,219.072
2614,18445,132.522
2614,20355,185.933
2614,22368,85.2489
2614,27235,658.69
2614,30028,54.6719
2614,30310,67.7092
2614,32613,62.2582
2614,43897,53.5216
2614,54473,111.237
2614,70686,53.1394
2615,437,125.768
2615,1578,136.312
2615,2055,201.267
2615,2550,62.8913
2615,11661,83.1466
2615,11746,50.8267
2615,13011,58.1886
2615,13689,53.9023
2615,16576,54.5518
2615,18621,216.39
2615,29882,116.32
2615,35552,70.5119
2615,43861,188.191
2615,44046,115.658
2615,44634,254.177
2615,49931,75.4561
2615,75298,73.4287
2616,472,70.8104
2616,923,420.723
2616,3491,86.2114
2616,12320,78.5489
2616,12910,66.3171
2616,13107,76.2373
2616,14629,61.7868
2616,14836,149.05
2616,15947,146.908
2616,17607,104.235
2616,20509,77.7923
2616,28052,70.0973
2616,29076,59.556
2616,40359,139.876
2616,44543,111.095
2616,48563,106.005
2616,75840,54.0646
2617,112,16.6088
2617,322,36.6066
2617,506,8.83344
2617,702,7.58328
2617,2689,27.2571
2617,3013,5.34455
2617,3262,4.97336
2617,5268,19.207
2617,7232,5.9142
2617,8009,8.34366
2617,15824,7.10007
2617,16127,8.5259
2617,17033,6.90871
2617,22128,32.4924
2617,25472,7.79168
2617,54137,5.85103
2617,58438,13.0082
2618,376,149.279
2618,1263,319.541
2618,3561,195.581
2618,6177,153.487
2618,8032,255.435
2618,17599,317.064
2618,20075,159.17
2618,20358,167.875
2618,25656,151.847
2618,32613,447.464
2618,33999,334.107
2618,34983,261.497
2618,38161,197.34
2618,43134,150.309
2618,47010,272.5
2618,65141,296.063
2618,70645,368.304
2619,437,44.9328
2619,2091,54.3714
2619,12753,417.36
2619,13878,77.645
2619,16543,38.5014
2619,18803,386.435
2619,20727,466.842
2619,25651,73.2983
2619,28057,145.642
2619,33603,1321.51
2619,35061,2376.71
2619,36596,102.489
2619,47018,701.483
2619,48979,87.6574
2619,59995,59.5025
2619,62943,37.5592
2619,63376,1770.31
2620,1461,88.2293
2620,2266,154.036
2620,2326,562.909
2620,3675,117.371
2620,3951,136.28
2620,4605,78.6475
2620,6158,138.798
2620,8616,74.9901
2620,14083,593.805
2620,14565,1212.12
2620,15369,125.521
2620,16810,450.186
2620,20509,134.149
2620,33100,91.9614
2620,44684,72.7452
2620,44981,111.629
2620,52698,80.5133
2621,923,59.1311
2621,958,35.8298
2621,2527,45.8547
2621,3447,39.319
2621,5235,17.731
2621,5676,141.636
2621,7010,34.9499
2621,7429,31.2836
2621,9427,24.6022
2621,9745,48.0313
2621,11499,25.6493
2621,11975,19.7476
2621,18086,26.3397
2621,23572,125.528
2621,24948,26.6411
2621,29084,16.2343
2621,37052,27.7085
2622,1689,158.059
2622,1807,59.523
2622,6438,583.125
2622,9309,58.5405
2622,10474,75.5302
2622,14958,66.9151
2622,16318,117.12
2622,19247,97.4322
2622,22265,73.5088
2622,23666,112.283
2622,32992,66.55
2622,33604,208.134
2622,48979,126.966
2622,54967,61.3991
2622,60576,98.3532
2622,63377,400.758
2622,76384,146.503
2623,22,96.4488
2623,173,49.2416
2623,361,53.9347
2623,656,169.903
2623,1610,92.4369
2623,2689,353.741
2623,10368,81.7765
2623,17640,167.166
2623,19528,326.601
2623,22128,328.311
2623,24430,147.797
2623,30254,49.0226
2623,38539,48.0065
2623,49276,109.255
2623,50218,179.36
2623,61163,110.168
2623,74478,49.9023
2624,984,140.313
2624,1340,57.8386
2624,2175,616.029
2624,4326,63.3284
2624,5340,41.7864
2624,5413,314.612
2624,7667,178.642
2624,8182,48.0208
2624,16384,50.0498
2624,17044,2619.22
2624,17505,65.2699
2624,22520,136.842
2624,23780,572.295
2624,26892,1794.62
2624,35553,57.1187
2624,47917,487.004
2624,59461,80.3421
2625,20,94.8025
2625,793,661.862
2625,993,282.668
2625,1468,369.367
2625,2401,319.43
2625,3336,96.5587
2625,5329,114.384
2625,6040,61.9717
2625,6844,49.5053
2625,11347,90.7803
2625,12796,45.7559
2625,15625,77.9397
2625,26845,59.9908
2625,28101,70.1265
2625,40003,97.565
2625,48452,64.4876
2625,67440,48.0369
2626,789,88.8488
2626,2981,32.2247
2626,3048,146.219
2626,3130,40.882
2626,3786,36.7564
2626,4659,26.7496
2626,6614,35.3453
2626,9397,53.2502
2626,13913,51.7893
2626,13920,33.6425
